_conflict_type,_default_access,_form_id,_group_modify,_group_privileged,_group_read_only,_id,_locale,_row_etag,_row_owner,_savepoint_creator,_savepoint_timestamp,_savepoint_type,_sync_state,facility_row_id,functional_status,maintenance_priority,model_row_id,power_source,reason_not_working,refrigerator_id,tracking_id,utilization,voltage_regulator,year_installed
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1328,default,uuid:682bae33-1689-4494-8616-2a9cea3ccf63,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H32,functioning,not_applicable,M32,solar,"[""not_applicable""]",R1328,930339,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1329,default,uuid:887637bc-a8ff-4b61-862c-8e3b3feeb43f,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H33,not_functioning,medium,M54,unknown,"[""needs_spare_parts""]",R1329,22400034,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1320,default,uuid:6799c698-577f-4e1b-88cd-4dd9be7ddcdc,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H26,not_functioning,high,M49,solar,"[""lack_of_power""]",R1320,328A50072,installed_not_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1321,default,uuid:0d0b8bdb-07fa-419d-88c4-b9452e25c10e,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H26,not_functioning,low,M52,unknown,"[""awaiting_decomissioning""]",R1321,22400128,not_installed_waiting_for_installation,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1322,default,uuid:8dd9b541-4a18-4570-9628-e741c93fa3f1,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H27,not_functioning,high,M52,unknown,"[""lack_of_power""]",R1322,22400124,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1323,default,uuid:b7a33e8e-308c-4c8d-b290-694c07828f61,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H28,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1323,2.11E+11,installed_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1324,default,uuid:cea1c13d-026d-4ae6-ae55-1391774b262c,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H28,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1324,20011901935,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1325,default,uuid:1a16f975-8947-4bf6-9d4f-2ae2fac9c457,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H29,functioning,not_applicable,M25,unknown,"[""not_applicable""]",R1325,10349,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1317,default,uuid:d3d6b92a-5564-4328-ad64-dfeced279abe,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H24,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1317,2.71E+11,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1318,default,uuid:8e4c798e-eec0-4985-9b75-19ea9f83f43d,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H24,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R1318,22400095,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1315,default,uuid:a51c9178-ab38-40a2-9fa7-ecb7244a3769,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H22,not_functioning,low,M52,unknown,"[""awaiting_decomissioning""]",R1315,22400097,installed_not_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1316,default,uuid:5879e1c2-3338-41ae-9bdf-3f3625707e0b,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H23,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1316,3355,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1319,default,uuid:14202458-f4d4-424e-bc54-157e5ca8b7b7,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H25,functioning,not_applicable,M5,solar,"[""not_applicable""]",R1319,9431918,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1310,default,uuid:09ee0aaf-b078-4f0f-a523-8928ba7184a8,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H18,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R1310,AE982101187,installed_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1313,default,uuid:a9fc8296-e476-4153-89de-ebd7c15eba3b,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H20,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1313,DA001,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1314,default,uuid:c70faddb-1d65-40a6-8663-e9ecd1a71dc5,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H21,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1314,42500049,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1311,default,uuid:03685267-0f1e-4bc6-8990-52e71fa54c1f,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H19,functioning,not_applicable,M56,unknown,"[""not_applicable""]",R1311,9420757,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1312,default,uuid:6b27e489-274a-41bd-9a5a-b4c5ca504857,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H19,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R1312,2215047,installed_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1406,default,uuid:8cefdee0-bac8-4c4f-a430-27f5310f0544,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H64,not_functioning,high,M25,unknown,"[""lack_of_power""]",R1406,3306,installed_not_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1303,default,uuid:d73b4cde-b0d2-4d19-9384-188d02c3a323,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H12,not_functioning,low,M58,unknown,"[""awaiting_decomissioning""]",R1303,2212150,not_installed_waiting_for_installation,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1405,default,uuid:4deb36d8-fef2-4d10-9d1d-793212a0eab3,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H64,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1405,9420801,not_installed_waiting_for_installation,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1302,default,uuid:75642b66-ecff-42d7-9c52-4866a07ca983,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H11,not_functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1302,3348,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1404,default,uuid:694a521a-4cdd-48d5-b73b-c67ac7fcd163,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H58,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1404,4400148,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1301,default,uuid:130865f8-0d65-4894-a84d-98531ab5ba0c,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H10,not_functioning,low,M19,electricity,"[""awaiting_decomissioning""]",R1301,3188,not_installed_waiting_for_installation,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1403,default,uuid:506ad19e-0625-45ac-9c3c-2090e912e56e,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H57,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R1403,9460351,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1300,default,uuid:3402a19c-015b-4f55-852f-8419f07e6a4f,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H9,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1300,9431945,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1409,default,uuid:84f21f4f-51e5-4dd2-a367-f6e46fff32a2,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H64,not_functioning,high,M25,unknown,"[""lack_of_power""]",R1409,GR1970,installed_not_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1408,default,uuid:cb244292-923f-434c-80cf-9ef219536ef9,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H64,not_functioning,high,M55,unknown,"[""lack_of_power""]",R1408,2212079,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1407,default,uuid:fc425ccd-c6ed-4972-9d44-3b828d3932ce,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H64,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R1407,9431952,not_installed_waiting_for_installation,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1309,default,uuid:75d1bcd6-2c35-4b14-ba23-39f396a41332,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H18,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1309,20011805784,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1308,default,uuid:3591faed-6089-4dda-bdb4-7715fbf83684,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H17,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1308,22400093,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1402,default,uuid:1405a684-113a-4425-b2b5-c7c97c016181,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H56,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R1402,9420764,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1307,default,uuid:f77895b0-1f55-4947-873b-8a7b93ac4700,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H16,not_functioning,low,M19,electricity,"[""awaiting_decomissioning""]",R1307,61000170,not_installed_waiting_for_installation,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1401,default,uuid:7a3c75db-4fb2-4fb9-92ab-b4c4d0b03780,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H56,not_functioning,low,M40,solar,"[""lack_of_tech_availability""]",R1401,73430040,installed_not_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1306,default,uuid:420add93-df29-4931-9287-81e59ad38614,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H15,not_functioning,not_applicable,M49,solar,"[""not_applicable""]",R1306,328A50051,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1400,default,uuid:e1715b95-c56f-4cba-ac6d-9bdb8c62ee38,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H55,functioning,not_applicable,M54,unknown,"[""not_applicable""]",R1400,80700005,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1305,default,uuid:f128e474-0c23-48bb-9ebf-5d7b0052925e,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H14,not_functioning,not_applicable,M49,solar,"[""not_applicable""]",R1305,328A50082,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1304,default,uuid:f85fb211-670f-4731-88e9-e2a7cd350b9c,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H13,functioning,not_applicable,M40,solar,"[""not_applicable""]",R1304,930368,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1007,default,uuid:f2934202-2f15-4ded-8c37-8f8c3d9d1909,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1007,9402097,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1008,default,uuid:7d422d93-7068-4c41-b6db-8c06d9ced8b2,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1008,9361655,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1009,default,uuid:b871fa8c-ffee-4426-906e-db3350074892,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1009,9402104,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1002,default,uuid:b5e44dfa-d8c8-4e23-b98f-314f5b32a0d4,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1002,946157,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1003,default,uuid:3127ac09-d29f-409c-b1dd-93b834a76f21,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1003,9340616,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1004,default,uuid:3b2a532b-f12a-4c28-905f-e652c23a45f4,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1004,9340819,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1005,default,uuid:e35249f6-644c-46a0-8cc8-3c97c0462ea5,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1005,9402079,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1006,default,uuid:0f73168d-01e9-4461-993d-370d37ede4a2,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1006,9461061,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1200,default,uuid:0bbf488c-c4d5-4698-bf0c-a73ecb809f2e,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H110,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1200,9401295,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1202,default,uuid:0225d191-2941-4877-839d-7b1a9701a24d,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H111,functioning,not_applicable,M5,solar,"[""not_applicable""]",R1202,9411751,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1107,default,uuid:3986c2ae-c95f-4b67-b6d4-bc700dea7f2e,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H598,not_functioning,low,M55,unknown,"[""awaiting_decomissioning""]",R1107,94684341,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1201,default,uuid:c8a246e6-dabe-43d9-8685-765b57eee0d2,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H110,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1201,510962,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1106,default,uuid:d74d3625-dc95-4226-9038-b6dfed847b89,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H598,not_functioning,high,M51,unknown,"[""lack_of_power""]",R1106,14400018,installed_not_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1204,default,uuid:fcdc83e2-9204-42ce-afe7-11a6e75aec13,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H112,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1204,9401288,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1109,default,uuid:e1fd6b42-cda1-48d1-b8a9-7769bfb66649,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H599,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R1109,22500022,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1203,default,uuid:c4c7aca1-b9cf-4673-9423-7ee86fb42573,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H111,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R1203,22400045,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1108,default,uuid:177d267c-4b37-41b8-87a1-c09ae90c2db3,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H596,not_functioning,medium,M19,electricity,"[""needs_spare_parts""]",R1108,PA002,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1206,default,uuid:8be8815f-54a0-4d0e-af3e-8a53b3d09794,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H112,not_functioning,high,M49,solar,"[""lack_of_power""]",R1206,328A50080,not_installed_waiting_for_installation,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1103,default,uuid:68a099c4-8a6b-453f-be32-b768411da311,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H594,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1103,10110,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1205,default,uuid:a5680acc-ae9b-4afd-987d-769333e86f34,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H112,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R1205,809102,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1102,default,uuid:7db5944c-6035-4f9c-9937-69ec1a7afbac,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H593,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R1102,9460332,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1208,default,uuid:913141cc-79d3-45f2-a1a2-70411aed8e9e,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H114,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1208,22400123,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1105,default,uuid:7f5ec800-2387-49d0-af1e-e0624be03659,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H597,functioning,not_applicable,M49,solar,"[""not_applicable""]",R1105,328A50041,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1207,default,uuid:75f824b1-3c97-4762-84d0-5e5ce1db696e,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H113,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1207,22400042,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1104,default,uuid:3b1e6562-4fef-4bbb-a367-561901f59b0f,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H596,functioning,medium,M51,unknown,"[""needs_spare_parts""]",R1104,225020017,installed_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1209,default,uuid:e65b17f5-ec3e-4229-93de-f0818ecf0d80,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H115,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1209,,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1018,default,uuid:754c771b-c78d-4331-9fc6-9abe7f6009fc,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H224,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1018,20011902071,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1019,default,uuid:ea6461fe-e049-47da-8dfa-d4e9da25dfff,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H224,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1019,20011304520,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1016,default,uuid:27ea82f9-7e45-4910-a90c-ca9ac5764b3d,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H224,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1016,20004308912,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1017,default,uuid:b42a9ad6-cd27-469d-acf3-1107381df1a7,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H224,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1017,20011901972,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1014,default,uuid:166a5789-321e-426d-83e0-3987662c392d,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1014,9402101,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1015,default,uuid:7cfd9514-bb6b-4976-8c7a-9dd31f2a78a9,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H224,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1015,2001902324,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1012,default,uuid:ad05ceb6-21f4-4ff5-8157-95953bf26e30,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1012,9402103,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1013,default,uuid:dcdfa089-ee19-492f-bc64-620551c5fcd8,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1013,9402081,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1010,default,uuid:e7457b9d-70f3-424e-bf91-4f715f929a56,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H224,functioning,not_applicable,M37,electricity,"[""not_applicable""]",R1010,3210004,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1011,default,uuid:5c0f010b-b70c-498e-8dfc-1fa4b91cc528,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H224,functioning,not_applicable,M37,electricity,"[""not_applicable""]",R1011,22120008,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1215,default,uuid:f0e33fd3-bbcf-41ad-bd49-9a2bed2ca35d,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H116,functioning,low,M52,unknown,"[""awaiting_decomissioning""]",R1215,22400023,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1214,default,uuid:cb92d606-97ec-472c-883a-453bdff1fc59,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H116,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1214,20011902064,installed_in_use,unknown,2006
