_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,as_of_date,description,location_accuracy,location_altitude,location_latitude,location_longitude,obj_name,photo_contentType,photo_uriFragment,price,quantity,scancode,type_of_store,_default_access,_owner,_group_read_only,_group_modify,_group_privileged,
66ead861-1bb3-4b3b-80e6-ac178a6cd038,,default,COMPLETE,2016-11-21T18:28:11.970000000,anonymous,2016-11-18T12:11:02.0.2723512,Solid joint pliers. High leverage rivet location f...,,,47.64605419,-122.3095414,Craftsman 9-45103 8-Inch Long Nose Pliers,image/jpg,977a3cecf1f47272dde497b28577c549.jpg,16.98,25,6.49E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
3f42f2df-c980-4071-a4e0-d612ad815d0d,,default,COMPLETE,2016-11-21T18:28:12.015000000,anonymous,2016-11-18T12:11:02.0.0667524,Natural Sleep and well being are evident in our 11...,,,47.73784964,-122.3903582,11 inch Gel Memory Foam Mattress - Cool Gel Infused - Triple-Layered - CertiPUR-US Certified - Medium Firm - 20-Year Warranty - Queen Size [Queen],image/jpg,c882e3e3faef45fa1c3f75be0654b302.jpg,387.99,46,6.09E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
56d10ff8-bb2c-48b8-9cb1-33049d504df3,,default,COMPLETE,2016-11-21T18:28:12.048000000,anonymous,2016-11-18T12:11:02.0.9134973,100% Nylon. Machine Wash. Half slip featuring elas...,,,47.69811742,-122.3516265,Vanity Fair Women's Tricot Double Slit Half Slip 11717 [],image/jpg,5a249a768f97c5591f30c8839d7957b4.jpg,9.9,90,7.54E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
e022bb93-7946-479e-8cea-f048775bc9a0,,default,COMPLETE,2016-11-21T18:28:12.079000000,anonymous,2016-11-18T12:11:02.0.1386310,High Quality German Filters,,,47.67291539,-122.3558258,B+W 72mm Slim-Line Circular Polarizer with Multi-Resistant Coating [72 mm],image/jpg,7b69bbe76ec4f0225ed1d813ce3f38b0.jpg,220,86,12240264586,"[""online""]",FULL,,,,,
bafd89e9-b15d-4a12-a1b9-dbc6291fc458,,default,COMPLETE,2016-11-21T18:28:12.122000000,anonymous,2016-11-18T12:11:02.0.8762968,This palette consists of 12 vibrant basic shades i...,,,47.67399924,-122.3103685,Coastal Scents Creative Me #1 Makeup Palette [CREATIVE ME PALETTE],image/jpg,98b7e559868be0fc2fc4465149aede3f.jpg,22.68,43,6.10E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
f357606d-0de4-4c78-a313-c1ee4704a45f,,default,COMPLETE,2016-11-21T18:28:12.157000000,anonymous,2016-11-18T12:11:02.0.3187527,Nine West offers a quick edit of the runways -- pi...,,,47.63093432,-122.3444169,Nine West Women's Gaget Dress Pump [],image/jpg,1b278da58ace038725d1351e7e9c7a49.jpg,113,89,7.40E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
57c148ec-3193-49a9-9cb3-78bd6966d278,,default,COMPLETE,2016-11-21T18:28:12.191000000,anonymous,2016-11-18T12:11:02.0.4055376,In a busy day of work the last thing you need is d...,,,47.68891492,-122.3270883,Dunham by New Balance Men's REVchase Slip-On [],image/jpg,8b330b4776f3d86cb0e6bc75d929e0bf.jpg,145.94,64,8.87E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
cb178d64-0a4f-4002-a12a-ef4436997178,,default,COMPLETE,2016-11-21T18:28:12.221000000,anonymous,2016-11-18T12:11:02.0.9999229,Value Series Acrylic Paints like Liquitex BASICS a...,,,47.62670562,-122.2914138,"Liquitex Professional Heavy Body Acrylic Paint 4.65-oz tube, Ultramarine Blue (Green Shade)",image/jpg,b69fff5838db35ee46a1d892bf3995c8.jpg,13.49,46,94376922776,"[""small"",""single_site"",""street_front""]",FULL,,,,,
8e942429-eb84-415d-b049-4b7535c8a6d6,,default,COMPLETE,2016-11-21T18:28:12.260000000,anonymous,2016-11-18T12:11:02.0.7038082,The Neumok is a six-eyelet balmoral with classic A...,,,47.58375757,-122.3425601,Allen Edmonds Men's Neumok Lace-Up Wingtip Shoe [],image/jpg,407b6786458639aa6d2ad7683140cde7.jpg,275,83,8.87E+11,"[""small"",""single_site"",""street_front""]",FULL,,,,,
3b8e976d-8263-4c3b-871d-4e0a8542c994,,default,COMPLETE,2016-11-21T18:28:12.295000000,anonymous,2016-11-18T12:11:02.0.3074954,We think kids deserve the same high-quality boots ...,,,47.63936323,-122.2737942,KEEN Alamosa Hiking Shoe (Toddler/Little Kid),image/jpg,2446edc5c60ca7d11ab180e4339f3dda.jpg,54.95,46,8.71E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
9e50ea9c-2ab5-4a06-aa1e-fe0d2cc68c54,,default,COMPLETE,2016-11-21T18:28:12.329000000,anonymous,2016-11-18T12:11:02.0.1832221,Champion Eco Fleece Pullover Hoodie is made of a s...,,,47.65211369,-122.3999102,Champion Men's Pullover Eco Fleece Hoodie [],image/jpg,764e34ebe7e893c4e24c2daf437c783a.jpg,19.46,61,11919618644,"[""online""]",FULL,,,,,
e68a0f40-b4a3-4403-ad88-217fcb0aaba4,,default,COMPLETE,2016-11-21T18:28:12.364000000,anonymous,2016-11-18T12:11:02.0.0682356,Cotton/Spandex. Tank ballet cut leotard features M...,,,47.59817252,-122.3063603,Capezio Girls' High-Neck Tank Leotard [],image/jpg,830f3e8497f02af13456c4562d81e707.jpg,19.73,46,97507746913,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
5e33eb80-08b7-48d3-873f-08e30bf31a10,,default,COMPLETE,2016-11-21T18:28:12.402000000,anonymous,2016-11-18T12:11:02.0.7495400,These scrub pants are mid-rise with an easy fashio...,,,47.70606447,-122.3601253,WonderWink Women's Scrub Cargo Pant [],image/jpg,769ec9fd443dfca0bfc137b33cdf35c5.jpg,17.98,21,8.47E+11,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
3478364c-352d-4a14-80c8-e203b9cdb1db,,default,COMPLETE,2016-11-21T18:28:12.430000000,anonymous,2016-11-18T12:11:02.0.7788798,These scrub pants are mid-rise with an easy fashio...,,,47.64205733,-122.3400012,WonderWink Women's Scrub Cargo Pant [],image/jpg,134f82a20a76d8ddc82e7a5442985fc3.jpg,20.98,28,8.47E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
0173e1c8-e4ba-46aa-975e-d606202eec23,,default,COMPLETE,2016-11-21T18:28:12.466000000,anonymous,2016-11-18T12:11:02.0.0558318,These scrub pants are mid-rise with an easy fashio...,,,47.69088482,-122.3056089,WonderWink Women's Scrub Cargo Pant [],image/jpg,6579eceb05f643639f6100d0514f8341.jpg,19.98,87,8.47E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
c532fd33-5127-46a8-843f-5ad80783ab8d,,default,COMPLETE,2016-11-21T18:28:12.501000000,anonymous,2016-11-18T12:11:02.0.9562745,Our classic relaxed pant comes with an elastic wai...,,,47.61779689,-122.2574574,Landau Women's Classic Relaxed Scrub Pant [],image/jpg,ca4804c16788f804874266fec1be80dd.jpg,17.85,84,7.09E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
89ea25ca-f582-4423-9d69-43c365aeac23,,default,COMPLETE,2016-11-21T18:28:12.533000000,anonymous,2016-11-18T12:11:02.0.8621342,Women will love these Dickies classic work pants F...,,,47.69507534,-122.3596978,Dickies Women's Original Work Pant with Wrinkle And Stain Resistance [],image/jpg,a372108b82839f576191345dda7d36fb.jpg,22.99,47,6.08E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
4a05eacf-fdb3-4950-aeac-53aa72139bce,,default,COMPLETE,2016-11-21T18:28:12.568000000,anonymous,2016-11-18T12:11:02.0.6756123,65% Polyester/35% Cotton. Imported. Machine Wash. ...,,,47.67784021,-122.3309371,Dickies Men's Slim Straight Fit Work Pant [],image/jpg,669c48c62a56c05f0b987b9478c8b791.jpg,20.99,63,6.08E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
de24a072-77c4-419c-8866-72f15cf75b60,,default,COMPLETE,2016-11-21T18:28:12.599000000,anonymous,2016-11-18T12:11:02.0.5556197,Popular womens Dreamgirl costume includes stretch ...,,,47.68784136,-122.3497165,Dreamgirl Women's Makin' Waves Costume [],image/jpg,134692316b04ac9b649c145a826fc93e.jpg,21.71,48,8.77E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
21d11384-b79d-4348-8775-d80796bcfa1a,,default,COMPLETE,2016-11-21T18:28:12.632000000,anonymous,2016-11-18T12:11:02.0.4043320,98% Cotton/2% Spandex. Imported. Machine Wash. Fiv...,,,47.62208671,-122.2966611,Southpole Juniors Basic Uniform Bootcut Pant [],image/jpg,bc59170d3014aeb7fa95a08d0c1caf79.jpg,16.98,25,8.85E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
4aac76ed-e4bf-48aa-b921-b0b91fb9ad8c,,default,COMPLETE,2016-11-21T18:28:12.664000000,anonymous,2016-11-18T12:11:02.0.7169689,A v-neck top features a slightly curved front yoke...,,,47.67221201,-122.3476989,Cherokee Women's Workwear Scrubs V-Neck Top [],image/jpg,ac400af996f1ca8df60a8516c6bf6409.jpg,16.98,25,7.37E+11,"[""online""]",FULL,,,,,
9b2cfbd1-ed53-437a-80e8-b1b8c7c98cc7,,default,COMPLETE,2016-11-21T18:28:12.703000000,anonymous,2016-11-18T12:11:02.0.2906649,These Maevn drawstring scrubs have an elastic back...,,,47.5994726,-122.3125943,Maevn Women's 'Core' Half Back Elastic & Drawstring Flare Leg Srub Pant [],image/jpg,f35d6c964e72b77440e27fff3fb20d1a.jpg,17.98,28,8.47E+11,"[""large"",""single_site"",""street_front""]",FULL,,,,,
46834c5c-d218-40e2-86ac-1d9d5bca5e93,,default,COMPLETE,2016-11-21T18:28:12.733000000,anonymous,2016-11-18T12:11:02.0.1168391,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.67736316,-122.3098218,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,1e4b40727dc6a1dedc64b1345dbfb3f8.jpg,17.98,87,7.37E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
949458dd-335e-424b-b162-d580e4a54405,,default,COMPLETE,2016-11-21T18:28:12.768000000,anonymous,2016-11-18T12:11:02.0.7685295,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.66654186,-122.3458189,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,a820e655249b90d9e3ed4a4e7acb4a55.jpg,18.98,63,7.37E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
af98c308-b87b-4702-a4bb-e078b959b313,,default,COMPLETE,2016-11-21T18:28:12.806000000,anonymous,2016-11-18T12:11:02.0.6350227,"This traditional classic fit, natural rise pull-on...",,,47.61463883,-122.3385855,Cherokee Women's Workwear Scrubs Pull-On Pant [],image/jpg,f19eac02fb2d38c119712ae579e74adf.jpg,18.98,84,7.25E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
dacb0889-8872-4ae1-9348-93c2e5992368,,default,COMPLETE,2016-11-21T18:28:12.858000000,anonymous,2016-11-18T12:11:02.0.8644189,"Button front, cardigan warm-up with two patch pock...",,,47.67336914,-122.3382742,Cherokee Women's Workwear Scrubs Cardigan Warm-Up Jacket [],image/jpg,e86d3a761353478ca4c1d9c1044bd7a7.jpg,16.98,28,7.25E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
b9397761-3109-47cc-bead-bc903adec028,,default,COMPLETE,2016-11-21T18:28:12.893000000,anonymous,2016-11-18T12:11:02.0.0398081,"This traditional classic fit, elastic waist utilit...",,,47.66979024,-122.3698958,Cherokee Women's Workwear Scrubs Pull-On Cargo Pant [],image/jpg,49c1590b1f4e2ea1dc51027a18f6557f.jpg,15.98,28,7.25E+11,"[""medium"",""chain_store"",""street_front""]",FULL,,,,,
74882e63-2e23-490f-878f-909a455ae8d9,,default,COMPLETE,2016-11-21T18:28:12.930000000,anonymous,2016-11-18T12:11:02.0.1608879,Never Say Never is known for its innovative floral...,,,47.7376327,-122.3524627,Cosabella Women's Never Say Never Prettie Underwire Bra [],image/jpg,e108a0029652d61883fa0ecbc31bb2e0.jpg,57.95,86,8.88E+11,"[""small"",""single_site"",""in_mall""]",FULL,,,,,
b47db5e5-4210-45b5-945e-c149f715eb0a,,default,COMPLETE,2016-11-21T18:28:12.967000000,anonymous,2016-11-18T12:11:02.0.4176304,Our basic 7 inch bike short offers the coverage yo...,,,47.62710001,-122.3500116,Danskin Women's Essentials Seven Inch Bike Short [],image/jpg,e5b8e793d36a28a349fbc17af478dbbf.jpg,15.98,62,43475429013,"[""large"",""single_site"",""street_front""]",FULL,,,,,
15166c2f-9ef6-4296-9350-f904f2158c99,,default,COMPLETE,2016-11-21T18:28:13.004000000,anonymous,2016-11-18T12:11:02.0.9963914,"A traditional classic fit, round neck snap front w...",,,47.62014295,-122.3681246,Cherokee Women's Workwear Scrub Warm-Up Jacket [],image/jpg,e786b26731ce1624a4e5eb3a56fc15a2.jpg,16.98,82,7.17E+11,"[""medium"",""chain_store"",""street_front""]",FULL,,,,,
6a19b4c2-0143-4704-8239-f9fc93571964,,default,COMPLETE,2016-11-21T18:28:13.041000000,anonymous,2016-11-18T12:11:02.0.1962685,Package Includes 1 Adult Mouthguard. Your Choice o...,,,47.68171001,-122.3295669,SISU Mouth Guard 1.6 [],image/jpg,8e0a46eb28f842106aaeb9650a7aba38.jpg,23.99,51,1.75E+11,"[""small"",""single_site"",""street_front""]",FULL,,,,,
6a06f825-af4d-4b51-9dfd-08b2ba133c9b,,default,COMPLETE,2016-11-21T18:28:13.086000000,anonymous,2016-11-18T12:11:02.0.7521502,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.67758984,-122.358612,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,8b7cd988e397ae3e0b2b2d34f1e86f58.jpg,17.98,50,7.37E+11,"[""online""]",FULL,,,,,
fd85838f-62a7-4672-b970-1eb642b3a810,,default,COMPLETE,2016-11-21T18:28:13.120000000,anonymous,2016-11-18T12:11:02.0.1769504,"Specifications * Input Voltage: 100-240V, 50/60Hz ...",,,47.63948237,-122.2624109,"MarsLG 5-Level Dimmable Touch Switch Flex Neck LED Desk Lamp 6 Watt, 2407WH",image/jpg,316a413462d3386d58c3bc923d39b550.jpg,17.98,48,6.09E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
8779124d-d68b-4db4-b458-6d80cc8a2746,,default,COMPLETE,2016-11-21T18:28:13.157000000,anonymous,2016-11-18T12:11:02.0.6208339,Get a tremendous value with the Natural Uniforms C...,,,47.63635034,-122.3300197,Natural Uniforms Women's Contrast Trim Scrub Set [],image/jpg,d5f652570733c2c345fb2bd0f775d0d3.jpg,16.98,62,7.98E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
1baad240-ed1c-4853-90b3-d9c60fec6a04,,default,COMPLETE,2016-11-21T18:28:13.193000000,anonymous,2016-11-18T12:11:02.0.1368901,"This traditional classic fit, natural rise pull-on...",,,47.65911534,-122.2999694,Cherokee Women's Workwear Scrubs Pull-On Pant [],image/jpg,6c950dfcb494d740368d989dde0b5406.jpg,16.98,42,7.25E+11,"[""large"",""single_site"",""street_front""]",FULL,,,,,
1eea710e-c5b3-4983-9e23-ac8d11bde8af,,default,COMPLETE,2016-11-21T18:28:13.635000000,anonymous,2016-11-18T12:11:02.0.5448829,gDiapers are redefining diapers by giving parents ...,,,47.6385957,-122.3274572,"gDiapers gPants, Genius Blue, Small []",image/jpg,f539a25e68f55f90cc7459bb67e465ef.jpg,16.98,62,8.17E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
987e1e52-6a6f-44c0-9e14-e5aad03ec292,,default,COMPLETE,2016-11-21T18:28:13.738000000,anonymous,2016-11-18T12:11:02.0.2855894,About Jerzees We are a leading global company spec...,,,47.64708736,-122.3426807,Jerzees Men's Super Sweats Crew Neck Sweatshirt [],image/jpg,14cbd5c1a14955dfa8f9789f0067be47.jpg,18.97,71,8.85E+11,"[""medium"",""chain_store"",""street_front""]",FULL,,,,,
42e4dc5c-11e4-488f-a925-25b706d3e088,,default,COMPLETE,2016-11-21T18:28:13.794000000,anonymous,2016-11-18T12:11:02.0.7266809,The Secret is Out. The Best Facial Cleansing Brush...,,,47.66910118,-122.2930866,Compatible Replacement Cashmere Cleanse Facial Brush Heads(2 Pack),image/jpg,b3dd1f057d9b7501403a0e3ed4d910b4.jpg,16.89,47,7.08E+11,"[""large"",""single_site"",""street_front""]",FULL,,,,,
bb8e0532-59f3-4c01-8e02-85dc796599b6,,default,COMPLETE,2016-11-21T18:28:13.838000000,anonymous,2016-11-18T12:11:02.0.8076819,This vehicle specific SU fit Hook set is designed ...,,,47.63888312,-122.2995717,INNO SU Fit Hook Set [],image/jpg,d44b163988c8fa748d6b703be248f986.jpg,73.38,46,47998533196,"[""small"",""single_site"",""street_front""]",FULL,,,,,
6b4f3d75-2eb9-4ae4-b819-f2d70963e55f,,default,COMPLETE,2016-11-21T18:28:13.871000000,anonymous,2016-11-18T12:11:02.0.5680965,Compatibility:Acer Aspire,,,47.64552989,-122.3726138,"Pwr+ 65W Extra Long 14 Ft AC-Adapter-Laptop-Charger for Acer-Aspire V5-V7-V3-R7-S3-E1-M5, 5532-5349-5750-5742-5250 5253 5733 5534 5336 5552 5560; TravelMate-B1-B113-P6-P645-P2-P4-X4 Cord",image/jpg,ec60e915225bf0007f052d396828d407.jpg,16.89,63,,"[""small"",""single_site"",""in_mall""]",FULL,,,,,
e8d5131b-527b-49de-b9d5-1109c12e0f70,,default,COMPLETE,2016-11-21T18:28:13.899000000,anonymous,2016-11-18T12:11:02.0.5176383,These Boxercraft Flannel Pants are comfortable and...,,,47.7157149,-122.3759738,Boxercraft Flannel Pants [],image/jpg,37b0032dfbc7874091feda2bcccd912e.jpg,21,49,6.39E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
f9904647-d141-4585-aac5-ec896a8e9d76,,default,COMPLETE,2016-11-21T18:28:13.939000000,anonymous,2016-11-18T12:11:02.0.3716483,When you choose Energy Star approved Verilux Natur...,,,47.66258954,-122.295158,"Verilux 13 Watt Natural Spectrum Spiral Compact Fluorescent Bulbs, 2 Count []",image/jpg,809180426ef2c1653b2ab593e9c2bcc3.jpg,12.94,71,7.69E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
384f71f8-3b1d-457e-a627-06b898c6dd24,,default,COMPLETE,2016-11-21T18:28:13.971000000,anonymous,2016-11-18T12:11:02.0.1685522,This Betsey Johnson Underwire Bra is guaranteed au...,,,47.61267475,-122.3851919,Betsey Johnson Women's Stocking Stripe Lightly Lined Demi Bra [],image/jpg,43d641ea09e679bd553bed9957914f25.jpg,18.98,24,8.84E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
91c14e6c-e276-4166-b91d-6372d82112f6,,default,COMPLETE,2016-11-21T18:28:14.006000000,anonymous,2016-11-18T12:11:02.0.7368159,Green Lantern Hunter Green T-Shirt. Features the g...,,,47.66297926,-122.3457022,Officially Licensed DC Comics Green Lantern T-Shirt [],image/jpg,c265999ab5fa8be7ec6a1ac36a659d98.jpg,20.21,28,6.09E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
f6080834-4ea1-4c6c-9b2d-8a9f8bf84315,,default,COMPLETE,2016-11-21T18:28:14.048000000,anonymous,2016-11-18T12:11:02.0.5927956,Every Depo fan endures robust validation tests to ...,,,47.68618739,-122.2837441,Depo 335-55010-100 Radiator Fan Assembly,image/jpg,c11b743098fc3287837ed843381eba37.jpg,60.11,87,8.47E+11,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
bb79b7ce-761d-4eb1-809f-dd386ab75d7f,,default,COMPLETE,2016-11-21T18:28:14.085000000,anonymous,2016-11-18T12:11:02.0.0404494,MEASUREMENTS: Bust: 20.75 inchWaist: 32 inchShould...,,,47.63551444,-122.2537389,MONDAYSUIT Mens Two-Piece Slim-Fit Solid Two-Button Blazer Jacket & Trouser [],image/jpg,b67112d372c7042404156f52b02efa59.jpg,58.75,86,7.08E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
848f769b-5415-4d94-a8b8-8a9338c59cb1,,default,COMPLETE,2016-11-21T18:28:14.119000000,anonymous,2016-11-18T12:11:02.0.1932660,"THANTH A Sophisicated collection for a Jaunty, Sty...",,,47.65400013,-122.3738793,Thanth Womens Comfy Tie Dyed Loose Tunic Top With Various Hem [],image/jpg,ecbb4add51dadda979ac76c683eb5b23.jpg,12.99,28,,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
a31d0011-77d7-4ba6-925a-8623d4425138,,default,COMPLETE,2016-11-21T18:28:14.150000000,anonymous,2016-11-18T12:11:02.0.7706775,"For 40 years, the Hanes Beefy-T T-Shirt has set th...",,,47.58689603,-122.2866245,Hanes Men's Short Sleeve Beefy-T (Pack of 2),image/jpg,03a2ce5b9b5779e9b55ab3071c3525bd.jpg,15.64,83,7.18E+11,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
a62bd280-5fd2-4b81-a0ab-98e8408ccbfe,,default,COMPLETE,2016-11-21T18:28:14.184000000,anonymous,2016-11-18T12:11:02.0.3116732,Mevotech Front Lower Suspension Ball Joint MK8749,,,47.61505062,-122.3160962,Auto Extra Mevotech MK8749 Ball Joint,image/jpg,97aa285e014b4c7b58d502cb90010e52.jpg,19.32,82,6.70E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
5c9984c7-5c97-4f6c-bc71-0048877915c5,,default,COMPLETE,2016-11-21T18:28:14.223000000,anonymous,2016-11-18T12:11:02.0.2246310,Doublju company services to customer qualified pro...,,,47.62663441,-122.3328995,Doublju Women Short Sleeve Round Neck Loose Fit Long Top [],image/jpg,b0f945bb8ab0ec95b96395e3f7d94687.jpg,14.85,66,,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
aa4f49f3-c3a5-43b6-a0ea-3d58ff29d902,,default,COMPLETE,2016-11-21T18:28:14.255000000,anonymous,2016-11-18T12:11:02.0.9921645,Levi's provides denim jeans that are comfortable a...,,,47.6045853,-122.3228828,Levi's Boys' 505 Regular Fit Jean [],image/jpg,a3c6c8c68efd6b87d43bc97ae89ac7a3.jpg,23,62,9328418030,"[""online""]",FULL,,,,,
1157342c-3ba2-41a4-a9e6-5527d90dcb86,,default,COMPLETE,2016-11-21T18:28:14.293000000,anonymous,2016-11-18T12:11:02.0.2269908,"Misses dickies polar fleece is lightweight, warm a...",,,47.64783593,-122.3173525,Dickies Women's Polar Fleece Zip Jacket [],image/jpg,f57638f0f1720f66fa76631526782820.jpg,14.97,30,29311403560,"[""small"",""single_site"",""in_mall""]",FULL,,,,,
13bd68be-0ae5-4ead-a2cc-ded1c899d5af,,default,COMPLETE,2016-11-21T18:28:14.327000000,anonymous,2016-11-18T12:11:02.0.2574901,SIZE:L Fits most/ 8-10 (US)/ 10-12(UK)SIZE:XL Fits...,,,47.67662304,-122.3722139,Surenow Plus Size Women Top High Waist Bikini Swimwear [],image/jpg,45fe640bb3614378410ce38e0b465cfb.jpg,18.98,64,8.89E+11,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
54f85bd8-f962-4044-938d-f68cc8553f1d,,default,COMPLETE,2016-11-21T18:28:14.358000000,anonymous,2016-11-18T12:11:02.0.1887021,The Secret to Looking Good and Feeling Cool Don't ...,,,47.72235775,-122.3163296,90 Degree by Reflex Power Flex Yoga Pants - All Colors - XS - XL [],image/jpg,cd93120e315a10ced2826b9d3055508b.jpg,18.98,29,8.41E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
187122a2-5606-46d7-b6c6-0a4c08d9f678,,default,COMPLETE,2016-11-21T18:28:14.395000000,anonymous,2016-11-18T12:11:02.0.1326084,"1x1 rib with spandex, Set-in armholes, Double-need...",,,47.63542168,-122.3469805,Champion mens Double Dry Action Fleece Crew (S600),image/jpg,9f52698049573ef38fffa3da843e85fe.jpg,11.83,80,11919034369,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
8e306022-1456-4f86-bd79-4f3d81f3b929,,default,COMPLETE,2016-11-21T18:28:14.435000000,anonymous,2016-11-18T12:11:02.0.7064975,"Set of 3pcs Snowflower plunger Cutter, Food Grade ...",,,47.67626966,-122.3463966,"Longzang 3-Piece Decorating Fondant Embossing Tool Snow Flower Plunger Cake Cutter [1, White]",image/jpg,8d72861d71b1c9647998706562aec206.jpg,1.48,48,,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
deaf32b4-76c6-43a4-a169-f61df544a1d9,,default,COMPLETE,2016-11-21T18:28:14.465000000,anonymous,2016-11-18T12:11:02.0.3951179,"Made with super soft premium leather, these boots ...",,,47.70028205,-122.3998457,"TuffRider Women's Baroque Field Short Boots, Black, 95 Regular",image/jpg,bfc20ee8dabac077fc8c2568c1e543ae.jpg,150.94,62,8.45E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
0acb529e-c65a-4586-abde-9790e7675a8d,,default,COMPLETE,2016-11-21T18:28:14.501000000,anonymous,2016-11-18T12:11:02.0.6605011,"Super versatile, insulated pant with stretch comfo...",,,47.67569698,-122.3763119,Salomon Women's Iceglory Pant [],image/jpg,a0d8b7d7afca75859f4225a9552c1439.jpg,177.52,80,8.88E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
22ea0226-d5ec-433b-98b7-5d54e0f52353,,default,COMPLETE,2016-11-21T18:28:14.532000000,anonymous,2016-11-18T12:11:02.0.2695592,The Puri Collection by Sonneman features subtle el...,,,47.65707485,-122.3100249,"Sonneman 6001.13, Puri Large 1 Tier Chandelier Lighting, 6 Light, Satin Nickel [Satin Nickel]",image/jpg,b9da7a5add8ef4abf3a99eccba5351ae.jpg,1126,84,8.73E+11,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
884ee69e-649b-43b3-aa69-2f6eb64f9f87,,default,COMPLETE,2016-11-21T18:28:14.568000000,anonymous,2016-11-18T12:11:02.0.1184841,KabelDirekt 1 RCA Male to 2 RCA Male Cable - PRO S...,,,47.66572975,-122.3733576,KabelDirekt (10 feet) 1 x RCA Male to 2 x RCA Male Subwoofer / Y - RCA / Digital Audio Cable - PRO Series,image/jpg,4294fcd39be9ec73eb8f752b7a2ec5cb.jpg,10.99,66,7.99E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
12b88876-7ee4-4aa0-aa50-3f026ea3aa51,,default,COMPLETE,2016-11-21T18:28:14.599000000,anonymous,2016-11-18T12:11:02.0.8037280,Nike Free Run + 2 NSW Men / Boys /SPORT GREY / SPO...,,,47.6087244,-122.3016616,Nike Men's Free Run+ 2 Wvn Running Shoe [],image/jpg,dba08791d87450873ed4c65880ad77e6.jpg,112.95,86,8.89E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
8f1fd8e7-0c95-46d3-8365-2507abd02c29,,default,COMPLETE,2016-11-21T18:28:14.633000000,anonymous,2016-11-18T12:11:02.0.7837485,Intuos4/Cintiq21 (DTK2100) Classic Pen,,,47.69451844,-122.2518563,Wacom Kp300e2 Tablet Pen,image/jpg,419202dda391027f1271582b31d5e950.jpg,74.8,50,9.71E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
